task_id,field,db,api,dom,verdict
t_f299454a,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_f299454a,completed_at,1783084151,1783084151,NULL,OMITTED_NON_NULL
t_f299454a,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_f299454a,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_896fe99a,title,Staleness-Check: Lever mit bereits grünem Ziel nicht ingesten,Staleness-Check: Lever mit bereits grünem Ziel nicht ingesten,Staleness-Check: Lever mit bereits grünem Ziel nicht ingesten,MATCH
t_896fe99a,status,done,done,done,MATCH
t_896fe99a,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_896fe99a,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_896fe99a,priority,0,0,NULL,IMPLICIT_ZERO
t_896fe99a,cost_effective_usd,6.90821635,6.90821635,"$6,91",MATCH
t_896fe99a,comment_count,3,3,NULL,OMITTED_NONZERO
t_896fe99a,link_parents,0,0,NULL,IMPLICIT_ZERO
t_896fe99a,link_children,3,3,3,MATCH
t_896fe99a,progress,"{""done"": 3, ""total"": 3}","{""done"": 3, ""total"": 3}",3/3,MATCH
t_896fe99a,created_at,1783072082,1783072082,NULL,OMITTED_NON_NULL
t_896fe99a,started_at,1783076243,1783076243,NULL,OMITTED_NON_NULL
t_896fe99a,completed_at,1783078318,1783078318,NULL,OMITTED_NON_NULL
t_896fe99a,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_896fe99a,last_heartbeat_at,1783078301,1783078301,NULL,OMITTED_NON_NULL
t_3a486e07,title,Overlap-Hinweis: laufende Fremdarbeit an denselben Dateien im Proposal sichtbar machen,Overlap-Hinweis: laufende Fremdarbeit an denselben Dateien im Proposal sichtbar machen,Overlap-Hinweis: laufende Fremdarbeit an denselben Dateien im Proposal sichtbar machen,MATCH
t_3a486e07,status,done,done,done,MATCH
t_3a486e07,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_3a486e07,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_3a486e07,priority,0,0,NULL,IMPLICIT_ZERO
t_3a486e07,cost_effective_usd,7.416687499999999,7.416687499999999,"$7,42",MATCH
t_3a486e07,comment_count,3,3,NULL,OMITTED_NONZERO
t_3a486e07,link_parents,2,2,NULL,OMITTED_NONZERO
t_3a486e07,link_children,1,1,1,MATCH
t_3a486e07,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_3a486e07,created_at,1783072082,1783072082,NULL,OMITTED_NON_NULL
t_3a486e07,started_at,1783078479,1783078479,NULL,OMITTED_NON_NULL
t_3a486e07,completed_at,1783084117,1783084117,NULL,OMITTED_NON_NULL
t_3a486e07,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_3a486e07,last_heartbeat_at,1783079879,1783079879,NULL,OMITTED_NON_NULL
t_e90e77af,title,"PlanSpec 2026-07-03-billing-provider-upstream-semantics: billing_provider: Upstream-Semantik (first-writer-wins) übernehmen, Mismatch an der Quelle fixen","PlanSpec 2026-07-03-billing-provider-upstream-semantics: billing_provider: Upstream-Semantik (first-writer-wins) übernehmen, Mismatch an der Quelle fixen","PlanSpec 2026-07-03-billing-provider-upstream-semantics: billing_provider: Upstream-Semantik (first-writer-wins) übernehmen, Mismatch an der Quelle fixen",MATCH
t_e90e77af,status,done,done,done,MATCH
t_e90e77af,assignee,NULL,NULL,?,MATCH_NULL_MARKER
t_e90e77af,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_e90e77af,priority,0,0,NULL,IMPLICIT_ZERO
t_e90e77af,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_e90e77af,comment_count,1,1,NULL,OMITTED_NONZERO
t_e90e77af,link_parents,2,2,NULL,OMITTED_NONZERO
t_e90e77af,link_children,0,0,NULL,IMPLICIT_ZERO
t_e90e77af,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_e90e77af,created_at,1783072082,1783072082,NULL,OMITTED_NON_NULL
t_e90e77af,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_e90e77af,completed_at,1783081506,1783081506,NULL,OMITTED_NON_NULL
t_e90e77af,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_e90e77af,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_4118db2c,title,Recon: Quelle des billing_provider-Mismatch bei claude-Sessions lokalisieren,Recon: Quelle des billing_provider-Mismatch bei claude-Sessions lokalisieren,Recon: Quelle des billing_provider-Mismatch bei claude-Sessions lokalisieren,MATCH
t_4118db2c,status,done,done,done,MATCH
t_4118db2c,assignee,scout,scout,S,PARTIAL_INITIAL_ONLY
t_4118db2c,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_4118db2c,priority,0,0,NULL,IMPLICIT_ZERO
t_4118db2c,cost_effective_usd,4.9599985,4.9599985,"$4,96",MATCH
t_4118db2c,comment_count,1,1,NULL,OMITTED_NONZERO
t_4118db2c,link_parents,0,0,NULL,IMPLICIT_ZERO
t_4118db2c,link_children,2,2,2,MATCH
t_4118db2c,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_4118db2c,created_at,1783072082,1783072082,NULL,OMITTED_NON_NULL
t_4118db2c,started_at,1783072264,1783072264,NULL,OMITTED_NON_NULL
t_4118db2c,completed_at,1783072697,1783072697,NULL,OMITTED_NON_NULL
t_4118db2c,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_4118db2c,last_heartbeat_at,1783072691,1783072691,NULL,OMITTED_NON_NULL
t_d6635c87,title,"Umstellung: first-writer-wins wiederherstellen, Mismatch am Aufrufer fixen, xfail entfernen","Umstellung: first-writer-wins wiederherstellen, Mismatch am Aufrufer fixen, xfail entfernen","Umstellung: first-writer-wins wiederherstellen, Mismatch am Aufrufer fixen, xfail entfernen",MATCH
t_d6635c87,status,done,done,done,MATCH
t_d6635c87,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_d6635c87,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_d6635c87,priority,0,0,NULL,IMPLICIT_ZERO
t_d6635c87,cost_effective_usd,7.1255008,7.1255008,"$7,13",MATCH
t_d6635c87,comment_count,4,4,NULL,OMITTED_NONZERO
t_d6635c87,link_parents,1,1,NULL,OMITTED_NONZERO
t_d6635c87,link_children,1,1,1,MATCH
t_d6635c87,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_d6635c87,created_at,1783072082,1783072082,NULL,OMITTED_NON_NULL
t_d6635c87,started_at,1783079444,1783079444,NULL,OMITTED_NON_NULL
t_d6635c87,completed_at,1783081446,1783081446,NULL,OMITTED_NON_NULL
t_d6635c87,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_d6635c87,last_heartbeat_at,1783081426,1783081426,NULL,OMITTED_NON_NULL
t_ae74fa39,title,[Release-Gate] Dashboard build + runtime activation check for t_1657bafb/t_d99d2e47,[Release-Gate] Dashboard build + runtime activation check for t_1657bafb/t_d99d2e47,[Release-Gate] Dashboard build + runtime activation check for t_1657bafb/t_d99d2e47,MATCH
t_ae74fa39,status,done,done,done,MATCH
t_ae74fa39,assignee,verifier,verifier,V,PARTIAL_INITIAL_ONLY
t_ae74fa39,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_ae74fa39,priority,0,0,NULL,IMPLICIT_ZERO
t_ae74fa39,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_ae74fa39,comment_count,1,1,NULL,OMITTED_NONZERO
t_ae74fa39,link_parents,1,1,NULL,OMITTED_NONZERO
t_ae74fa39,link_children,0,0,NULL,IMPLICIT_ZERO
t_ae74fa39,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_ae74fa39,created_at,1783075336,1783075336,NULL,OMITTED_NON_NULL
t_ae74fa39,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_ae74fa39,completed_at,1783091940,1783091940,NULL,OMITTED_NON_NULL
t_ae74fa39,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_ae74fa39,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_3c01e5f6,title,R1 post-commit ship-stamp fresh review v2,R1 post-commit ship-stamp fresh review v2,R1 post-commit ship-stamp fresh review v2,MATCH
t_3c01e5f6,status,done,done,done,MATCH
t_3c01e5f6,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_3c01e5f6,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_3c01e5f6,priority,0,0,NULL,IMPLICIT_ZERO
t_3c01e5f6,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_3c01e5f6,comment_count,1,1,NULL,OMITTED_NONZERO
t_3c01e5f6,link_parents,0,0,NULL,IMPLICIT_ZERO
t_3c01e5f6,link_children,0,0,NULL,IMPLICIT_ZERO
t_3c01e5f6,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_3c01e5f6,created_at,1783081683,1783081683,NULL,OMITTED_NON_NULL
t_3c01e5f6,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_3c01e5f6,completed_at,1783081913,1783081913,NULL,OMITTED_NON_NULL
t_3c01e5f6,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_3c01e5f6,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_3ef0bd96,title,OL-S3: strategist outcomes frontend contract for scalar deltas,OL-S3: strategist outcomes frontend contract for scalar deltas,OL-S3: strategist outcomes frontend contract for scalar deltas,MATCH
t_3ef0bd96,status,done,done,done,MATCH
t_3ef0bd96,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_3ef0bd96,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_3ef0bd96,priority,0,0,NULL,IMPLICIT_ZERO
t_3ef0bd96,cost_effective_usd,3.34893995,3.34893995,"$3,35",MATCH
t_3ef0bd96,comment_count,3,3,NULL,OMITTED_NONZERO
t_3ef0bd96,link_parents,0,0,NULL,IMPLICIT_ZERO
t_3ef0bd96,link_children,1,1,1,MATCH
t_3ef0bd96,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_3ef0bd96,created_at,1783084031,1783084031,NULL,OMITTED_NON_NULL
t_3ef0bd96,started_at,1783084119,1783084119,NULL,OMITTED_NON_NULL
t_3ef0bd96,completed_at,1783085001,1783085001,NULL,OMITTED_NON_NULL
t_3ef0bd96,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_3ef0bd96,last_heartbeat_at,1783084994,1783084994,NULL,OMITTED_NON_NULL
t_a671a4d8,title,[Release-Gate] Dashboard build + runtime activation check for t_3ef0bd96,[Release-Gate] Dashboard build + runtime activation check for t_3ef0bd96,[Release-Gate] Dashboard build + runtime activation check for t_3ef0bd96,MATCH
t_a671a4d8,status,done,done,done,MATCH
t_a671a4d8,assignee,verifier,verifier,V,PARTIAL_INITIAL_ONLY
t_a671a4d8,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_a671a4d8,priority,0,0,NULL,IMPLICIT_ZERO
t_a671a4d8,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_a671a4d8,comment_count,1,1,NULL,OMITTED_NONZERO
t_a671a4d8,link_parents,1,1,NULL,OMITTED_NONZERO
t_a671a4d8,link_children,0,0,NULL,IMPLICIT_ZERO
t_a671a4d8,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_a671a4d8,created_at,1783085053,1783085053,NULL,OMITTED_NON_NULL
t_a671a4d8,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_a671a4d8,completed_at,1783086727,1783086727,NULL,OMITTED_NON_NULL
t_a671a4d8,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_a671a4d8,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_bbdc663a,title,Disposition: strategist outcome re-export/backfill path,Disposition: strategist outcome re-export/backfill path,Disposition: strategist outcome re-export/backfill path,MATCH
t_bbdc663a,status,done,done,done,MATCH
t_bbdc663a,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_bbdc663a,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_bbdc663a,priority,0,0,NULL,IMPLICIT_ZERO
t_bbdc663a,cost_effective_usd,13.030332399999999,13.030332399999999,"$13,03",MATCH
t_bbdc663a,comment_count,8,8,NULL,OMITTED_NONZERO
t_bbdc663a,link_parents,0,0,NULL,IMPLICIT_ZERO
t_bbdc663a,link_children,0,0,NULL,IMPLICIT_ZERO
t_bbdc663a,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_bbdc663a,created_at,1783091920,1783091920,NULL,OMITTED_NON_NULL
t_bbdc663a,started_at,1783091942,1783091942,NULL,OMITTED_NON_NULL
t_bbdc663a,completed_at,1783096216,1783096216,NULL,OMITTED_NON_NULL
t_bbdc663a,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_bbdc663a,last_heartbeat_at,1783096210,1783096210,NULL,OMITTED_NON_NULL
t_da4ec55e,title,LIVE PROOF Scout handoff: optimize scout as coder relief,LIVE PROOF Scout handoff: optimize scout as coder relief,LIVE PROOF Scout handoff: optimize scout as coder relief,MATCH
t_da4ec55e,status,done,done,done,MATCH
t_da4ec55e,assignee,scout,scout,S,PARTIAL_INITIAL_ONLY
t_da4ec55e,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_da4ec55e,priority,0,0,NULL,IMPLICIT_ZERO
t_da4ec55e,cost_effective_usd,0.19696149999999998,0.19696149999999998,"$0,20",MATCH
t_da4ec55e,comment_count,5,5,NULL,OMITTED_NONZERO
t_da4ec55e,link_parents,0,0,NULL,IMPLICIT_ZERO
t_da4ec55e,link_children,0,0,NULL,IMPLICIT_ZERO
t_da4ec55e,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_da4ec55e,created_at,1783107799,1783107799,NULL,OMITTED_NON_NULL
t_da4ec55e,started_at,1783107806,1783107806,NULL,OMITTED_NON_NULL
t_da4ec55e,completed_at,1783108036,1783108036,NULL,OMITTED_NON_NULL
t_da4ec55e,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_da4ec55e,last_heartbeat_at,1783107996,1783107996,NULL,OMITTED_NON_NULL
t_6550a69d,title,LIVE PROOF Coder consumes optimized Scout handoff,LIVE PROOF Coder consumes optimized Scout handoff,LIVE PROOF Coder consumes optimized Scout handoff,MATCH
t_6550a69d,status,done,done,done,MATCH
t_6550a69d,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_6550a69d,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_6550a69d,priority,0,0,NULL,IMPLICIT_ZERO
t_6550a69d,cost_effective_usd,1.2430857000000002,1.2430857000000002,"$1,24",MATCH
t_6550a69d,comment_count,2,2,NULL,OMITTED_NONZERO
t_6550a69d,link_parents,0,0,NULL,IMPLICIT_ZERO
t_6550a69d,link_children,0,0,NULL,IMPLICIT_ZERO
t_6550a69d,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_6550a69d,created_at,1783108141,1783108141,NULL,OMITTED_NON_NULL
t_6550a69d,started_at,1783108147,1783108147,NULL,OMITTED_NON_NULL
t_6550a69d,completed_at,1783108477,1783108477,NULL,OMITTED_NON_NULL
t_6550a69d,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_6550a69d,last_heartbeat_at,1783108428,1783108428,NULL,OMITTED_NON_NULL
t_b8ca353e,title,PlanSpec fleet-fertig-sparkline-2026-07-03: Fleet-KPI: 7-Tage-Sparkline für 'Fertig 24h' aus runs/daily,PlanSpec fleet-fertig-sparkline-2026-07-03: Fleet-KPI: 7-Tage-Sparkline für 'Fertig 24h' aus runs/daily,PlanSpec fleet-fertig-sparkline-2026-07-03: Fleet-KPI: 7-Tage-Sparkline für 'Fertig 24h' aus runs/daily,MATCH
t_b8ca353e,status,done,done,done,MATCH
t_b8ca353e,assignee,NULL,NULL,?,MATCH_NULL_MARKER
t_b8ca353e,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_b8ca353e,priority,0,0,NULL,IMPLICIT_ZERO
t_b8ca353e,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_b8ca353e,comment_count,1,1,NULL,OMITTED_NONZERO
t_b8ca353e,link_parents,1,1,NULL,OMITTED_NONZERO
t_b8ca353e,link_children,0,0,NULL,IMPLICIT_ZERO
t_b8ca353e,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_b8ca353e,created_at,1783117557,1783117557,NULL,OMITTED_NON_NULL
t_b8ca353e,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_b8ca353e,completed_at,1783146466,1783146466,NULL,OMITTED_NON_NULL
t_b8ca353e,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_b8ca353e,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_63d01ead,title,Fertig-24h-KPI im Fleet-Tab um 7-Tage-Sparkline aus runs/daily erweitern,Fertig-24h-KPI im Fleet-Tab um 7-Tage-Sparkline aus runs/daily erweitern,Fertig-24h-KPI im Fleet-Tab um 7-Tage-Sparkline aus runs/daily erweitern,MATCH
t_63d01ead,status,done,done,done,MATCH
t_63d01ead,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_63d01ead,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_63d01ead,priority,0,0,NULL,IMPLICIT_ZERO
t_63d01ead,cost_effective_usd,0.2600574,0.2600574,"$0,26",MATCH
t_63d01ead,comment_count,4,4,NULL,OMITTED_NONZERO
t_63d01ead,link_parents,0,0,NULL,IMPLICIT_ZERO
t_63d01ead,link_children,2,2,2,MATCH
t_63d01ead,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_63d01ead,created_at,1783117557,1783117557,NULL,OMITTED_NON_NULL
t_63d01ead,started_at,1783142086,1783142086,NULL,OMITTED_NON_NULL
t_63d01ead,completed_at,1783146407,1783146407,NULL,OMITTED_NON_NULL
t_63d01ead,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_63d01ead,last_heartbeat_at,1783146378,1783146378,NULL,OMITTED_NON_NULL
t_16405bc9,title,PlanSpec fleet-kosten-subscription-2026-07-03: Fleet-Kosten: Äquivalenzkosten bei Subscription-Lanes ausweisen statt '—',PlanSpec fleet-kosten-subscription-2026-07-03: Fleet-Kosten: Äquivalenzkosten bei Subscription-Lanes ausweisen statt '—',PlanSpec fleet-kosten-subscription-2026-07-03: Fleet-Kosten: Äquivalenzkosten bei Subscription-Lanes ausweisen statt '—',MATCH
t_16405bc9,status,done,done,done,MATCH
t_16405bc9,assignee,NULL,NULL,?,MATCH_NULL_MARKER
t_16405bc9,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_16405bc9,priority,0,0,NULL,IMPLICIT_ZERO
t_16405bc9,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_16405bc9,comment_count,1,1,NULL,OMITTED_NONZERO
t_16405bc9,link_parents,1,1,NULL,OMITTED_NONZERO
t_16405bc9,link_children,0,0,NULL,IMPLICIT_ZERO
t_16405bc9,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_16405bc9,created_at,1783117560,1783117560,NULL,OMITTED_NON_NULL
t_16405bc9,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_16405bc9,completed_at,1783155327,1783155327,NULL,OMITTED_NON_NULL
t_16405bc9,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_16405bc9,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_6dcaad6c,title,Kosten-Anzeigen im Fleet-Tab auf cost_usd_equivalent-Fallback (gelabelt 'äquiv.') erweitern,Kosten-Anzeigen im Fleet-Tab auf cost_usd_equivalent-Fallback (gelabelt 'äquiv.') erweitern,Kosten-Anzeigen im Fleet-Tab auf cost_usd_equivalent-Fallback (gelabelt 'äquiv.') erweitern,MATCH
t_6dcaad6c,status,done,done,done,MATCH
t_6dcaad6c,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_6dcaad6c,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_6dcaad6c,priority,0,0,NULL,IMPLICIT_ZERO
t_6dcaad6c,cost_effective_usd,0.19814415,0.19814415,"$0,20",MATCH
t_6dcaad6c,comment_count,5,5,NULL,OMITTED_NONZERO
t_6dcaad6c,link_parents,0,0,NULL,IMPLICIT_ZERO
t_6dcaad6c,link_children,2,2,2,MATCH
t_6dcaad6c,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_6dcaad6c,created_at,1783117560,1783117560,NULL,OMITTED_NON_NULL
t_6dcaad6c,started_at,1783153962,1783153962,NULL,OMITTED_NON_NULL
t_6dcaad6c,completed_at,1783155270,1783155270,NULL,OMITTED_NON_NULL
t_6dcaad6c,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_6dcaad6c,last_heartbeat_at,1783155239,1783155239,NULL,OMITTED_NON_NULL
t_88f0eb24,title,PlanSpec fleet-run-progress-2026-07-03: Fleet: echter Run-Fortschritt statt ETA-Heuristik auf der Fokus-Karte,PlanSpec fleet-run-progress-2026-07-03: Fleet: echter Run-Fortschritt statt ETA-Heuristik auf der Fokus-Karte,PlanSpec fleet-run-progress-2026-07-03: Fleet: echter Run-Fortschritt statt ETA-Heuristik auf der Fokus-Karte,MATCH
t_88f0eb24,status,done,done,done,MATCH
t_88f0eb24,assignee,NULL,NULL,?,MATCH_NULL_MARKER
t_88f0eb24,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_88f0eb24,priority,0,0,NULL,IMPLICIT_ZERO
t_88f0eb24,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_88f0eb24,comment_count,1,1,NULL,OMITTED_NONZERO
t_88f0eb24,link_parents,2,2,NULL,OMITTED_NONZERO
t_88f0eb24,link_children,0,0,NULL,IMPLICIT_ZERO
t_88f0eb24,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_88f0eb24,created_at,1783117563,1783117563,NULL,OMITTED_NON_NULL
t_88f0eb24,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_88f0eb24,completed_at,1783151236,1783151236,NULL,OMITTED_NON_NULL
t_88f0eb24,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_88f0eb24,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_adccca0a,title,Recon: wo Worker-Heartbeats Step-/Fortschritts-Marker tragen und wie workers/active sie ausliefern kann,Recon: wo Worker-Heartbeats Step-/Fortschritts-Marker tragen und wie workers/active sie ausliefern kann,Recon: wo Worker-Heartbeats Step-/Fortschritts-Marker tragen und wie workers/active sie ausliefern kann,MATCH
t_adccca0a,status,done,done,done,MATCH
t_adccca0a,assignee,scout,scout,S,PARTIAL_INITIAL_ONLY
t_adccca0a,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_adccca0a,priority,0,0,NULL,IMPLICIT_ZERO
t_adccca0a,cost_effective_usd,1.9033535,1.9033535,"$1,90",MATCH
t_adccca0a,comment_count,1,1,NULL,OMITTED_NONZERO
t_adccca0a,link_parents,0,0,NULL,IMPLICIT_ZERO
t_adccca0a,link_children,2,2,2,MATCH
t_adccca0a,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_adccca0a,created_at,1783117563,1783117563,NULL,OMITTED_NON_NULL
t_adccca0a,started_at,1783144316,1783144316,NULL,OMITTED_NON_NULL
t_adccca0a,completed_at,1783144544,1783144544,NULL,OMITTED_NON_NULL
t_adccca0a,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_adccca0a,last_heartbeat_at,1783144501,1783144501,NULL,OMITTED_NON_NULL
t_aa55b33c,title,Run-Fortschritt (0..1) additiv im workers/active-Payload ausliefern + Fleet-Rail darauf umstellen,Run-Fortschritt (0..1) additiv im workers/active-Payload ausliefern + Fleet-Rail darauf umstellen,Run-Fortschritt (0..1) additiv im workers/active-Payload ausliefern + Fleet-Rail darauf umstellen,MATCH
t_aa55b33c,status,done,done,done,MATCH
t_aa55b33c,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_aa55b33c,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_aa55b33c,priority,0,0,NULL,IMPLICIT_ZERO
t_aa55b33c,cost_effective_usd,0.24265530000000002,0.24265530000000002,"$0,24",MATCH
t_aa55b33c,comment_count,6,6,NULL,OMITTED_NONZERO
t_aa55b33c,link_parents,1,1,NULL,OMITTED_NONZERO
t_aa55b33c,link_children,2,2,2,MATCH
t_aa55b33c,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_aa55b33c,created_at,1783117563,1783117563,NULL,OMITTED_NON_NULL
t_aa55b33c,started_at,1783146004,1783146004,NULL,OMITTED_NON_NULL
t_aa55b33c,completed_at,1783151141,1783151141,NULL,OMITTED_NON_NULL
t_aa55b33c,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_aa55b33c,last_heartbeat_at,1783151190,1783151190,NULL,OMITTED_NON_NULL
t_64f02f37,title,PlanSpec GATE-TRIAGE-PYTHON-613e6463: Persistente rote Naechte am Gate 'python' triagieren (wechselnde Ursachen),PlanSpec GATE-TRIAGE-PYTHON-613e6463: Persistente rote Naechte am Gate 'python' triagieren (wechselnde Ursachen),PlanSpec GATE-TRIAGE-PYTHON-613e6463: Persistente rote Naechte am Gate 'python' triagieren (wechselnde Ursachen),MATCH
t_64f02f37,status,done,done,done,MATCH
t_64f02f37,assignee,NULL,NULL,?,MATCH_NULL_MARKER
t_64f02f37,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_64f02f37,priority,0,0,NULL,IMPLICIT_ZERO
t_64f02f37,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_64f02f37,comment_count,1,1,NULL,OMITTED_NONZERO
t_64f02f37,link_parents,2,2,NULL,OMITTED_NONZERO
t_64f02f37,link_children,0,0,NULL,IMPLICIT_ZERO
t_64f02f37,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_64f02f37,created_at,1783136071,1783136071,NULL,OMITTED_NON_NULL
t_64f02f37,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_64f02f37,completed_at,1783158183,1783158183,NULL,OMITTED_NON_NULL
t_64f02f37,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_64f02f37,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_544ef353,title,Persistente rote Naechte am Gate 'python' triagieren (wechselnde Ursachen) (Build plus Test),Persistente rote Naechte am Gate 'python' triagieren (wechselnde Ursachen) (Build plus Test),Persistente rote Naechte am Gate 'python' triagieren (wechselnde Ursachen) (Build plus Test),MATCH
t_544ef353,status,done,done,done,MATCH
t_544ef353,assignee,premium,premium,P,PARTIAL_INITIAL_ONLY
t_544ef353,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_544ef353,priority,0,0,NULL,IMPLICIT_ZERO
t_544ef353,cost_effective_usd,4.7778396,4.7778396,"$4,78",MATCH
t_544ef353,comment_count,4,4,NULL,OMITTED_NONZERO
